FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106410852,MILLS-PENINSULA MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,San Mateo,04 - West Bay,0427,Non Profit Corp.,Comparable,,650-696-5400,1501 TROUSDALE DRIVE,BURLINGAME,94010,JANET A. WAGNER,301 ,301 ,208 ,"1,098 ",605 ,150 ,233 ,1 ,0 ,61 ,"1,097 ",71 ,36 ,"3,352 ",0 ,"5,426 ","2,903 ","1,284 ","1,022 ",2 ,0 ,273 ,"4,616 ",324 ,132 ,"15,982 ",0 ,"2,497 ","1,385 ",223 ,"2,621 ",0 ,0 ,365 ,"6,280 ",449 ,213 ,"14,033 ","95,506,334 ","47,935,379 ","13,206,601 ","18,564,566 ","14,156 ",0 ,"4,269,662 ","65,519,374 ","3,893,804 ","1,698,722 ","250,608,598 ","60,962,067 ","30,274,787 ","1,599,648 ","17,091,907 ",0 ,0 ,"4,521,674 ","86,699,821 ","3,451,335 ","1,588,892 ","206,190,131 ","1,779,786 ","127,760,797 ","68,836,581 ","8,496,506 ","31,080,489 ",0 ,0 ,0 ,"4,204,843 ","67,488,209 ",0 ,"7,345,139 ",0 ,0 ,0 ,"2,198,184 ","319,190,534 ","11,377,641 ",0 ,0 ,"11,612,353 ","22,989,994 ","28,251,096 ","20,751,226 ","6,307,315 ","4,528,210 ","14,156 ",0 ,"4,481,618 ","95,501,505 ",0 ,"763,063 ","160,598,189 ","1,519,277 ","160,359,645 ",0 ,"3,626,578 ",0 ,0 ,0 ,0 ,"3,526,810 ","512,224,917 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190524,MISSION COMMUNITY HOSPITAL - PANORAMA,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0905,Non Profit Corp.,Comparable,,818-787-2222,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,JAMES THEIRING,145 ,145 ,135 ,684 ,135 ,335 ,368 ,0 ,0 ,0 ,0 ,20 ,292 ,"1,834 ",0 ,"3,043 ",554 ,"2,525 ","2,812 ",0 ,0 ,0 ,0 ,76 ,"1,055 ","10,065 ",0 ,750 ,124 ,377 ,415 ,0 ,0 ,0 ,0 ,18 ,150 ,"1,834 ","34,886,740 ","4,754,069 ","11,790,749 ","17,168,739 ",0 ,0 ,0 ,0 ,"504,723 ","9,005,296 ","78,110,316 ","5,438,128 ","965,905 ","2,624,861 ","2,974,992 ",0 ,0 ,0 ,0 ,"104,997 ","1,765,222 ","13,874,105 ","3,035,177 ","28,293,873 ","3,335,878 ","12,728,502 ","11,548,431 ","(695,644)",0 ,0 ,0 ,0 ,0 ,"609,720 ",0 ,0 ,0 ,"2,403,427 ","61,259,364 ",0 ,"(5,388,594)",0 ,0 ,"(5,388,594)","12,030,995 ","2,384,096 ","2,382,752 ","3,206,706 ",0 ,0 ,0 ,0 ,0 ,"5,331,914 ","25,336,463 ","2,391,478 ","26,237,590 ",0 ,"3,583,376 ",0 ,0 ,0 ,0 ,"172,172 ","3,400,717 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Orange,13 - Orange,1017,Non Profit Corp.,Comparable,,949-364-1400,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,EILEEN HAUBL,523 ,404 ,220 ,"1,397 ",824 ,316 ,427 ,0 ,0 ,66 ,"1,506 ",1 ,78 ,"4,615 ",0 ,"6,307 ","3,763 ","1,547 ","1,621 ",0 ,0 ,222 ,"6,126 ",17 ,190 ,"19,793 ",0 ,"13,056 ","8,552 ","2,072 ","8,405 ",0 ,0 ,939 ,"25,048 ",32 ,"2,574 ","60,678 ","127,599,464 ","79,470,924 ","22,127,366 ","30,679,945 ",0 ,0 ,"4,208,142 ","120,495,662 ","66,184 ","5,292,327 ","389,940,014 ","79,019,255 ","49,350,489 ","11,433,355 ","34,975,232 ",0 ,0 ,"5,285,263 ","119,203,909 ","24,773 ","10,342,953 ","309,635,229 ","(2,206,360)","172,602,223 ","121,183,860 ","27,177,211 ","58,440,510 ",0 ,0 ,0 ,"5,065,273 ","157,182,405 ",0 ,"14,541,382 ",0 ,0 ,0 ,"(160,591)","553,825,913 ","5,434,766 ",0 ,0 ,"6,877,834 ","12,312,600 ","34,016,496 ","13,072,319 ","6,383,510 ","7,214,667 ",0 ,0 ,"4,428,132 ","89,395,000 ",0 ,"3,551,806 ","158,061,930 ","2,978,112 ","121,057,214 ",0 ,"2,518,604 ",0 ,0 ,0 ,0 ,"3,231,827 ","333,429,509 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106250956,MODOC MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Modoc,01 - Northern California,0201,City/County,Comparable,Rural,530-233-5131,228 WEST MCDOWELL AVENUE,ALTURAS,96101,KEVIN KRAMER,87 ,87 ,49 ,49 ,2 ,5 ,23 ,0 ,0 ,7 ,0 ,0 ,4 ,90 ,18 ,243 ,26 ,664 ,"2,306 ",0 ,0 ,18 ,0 ,0 ,288 ,"3,545 ","3,304 ","3,116 ",53 ,103 ,"3,016 ",0 ,0 ,"1,794 ",0 ,0 ,310 ,"8,392 ","905,969 ","11,196 ","232,897 ","906,492 ",0 ,0 ,"74,208 ",0 ,0 ,"97,779 ","2,228,541 ","2,278,304 ","55,423 ","119,975 ","2,274,376 ",0 ,0 ,"1,110,885 ",0 ,0 ,"287,856 ","6,126,819 ","128,382 ","1,478,160 ","30,925 ","26,571 ","239,516 ",(928),0 ,0 ,"397,405 ",0 ,0 ,0 ,0 ,0 ,0 ,"86,525 ","2,386,556 ",0 ,"41,761 ",0 ,0 ,"41,761 ","1,706,113 ","35,694 ","327,229 ","2,983,113 ",0 ,0 ,"787,688 ",0 ,0 ,"170,728 ","6,010,565 ","49,921 ","4,967,741 ",0 ,"119,571 ",0 ,0 ,0 ,0 ,"636,287 ","10,372,391 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190541,MONROVIA MEMORIAL HOSPITAL,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0913,Investor - Corp.,Comparable,,626-408-9800,323 SOUTH HELIOTROPE AVENUE,MONROVIA,91016,RON KUPFERSTEIN,49 ,49 ,49 ,83 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,0 ,96 ,83 ,"2,300 ",0 ,0 ,0 ,0 ,0 ,93 ,0 ,0 ,0 ,"2,393 ","2,300 ",2 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,0 ,0 ,20 ,"27,059,715 ",0 ,0 ,0 ,0 ,0 ,"2,821,370 ",0 ,0 ,0 ,"29,881,085 ","14,486 ",0 ,0 ,0 ,0 ,0 ,"34,383 ",0 ,0 ,0 ,"48,869 ",0 ,"22,071,715 ",0 ,0 ,0 ,0 ,0 ,0 ,"1,510,378 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"23,582,093 ",0 ,0 ,0 ,0 ,0 ,"5,002,486 ",0 ,0 ,0 ,0 ,0 ,"1,345,375 ",0 ,0 ,0 ,"6,347,861 ",0 ,"4,666,962 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"6,418,942 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,San Bernardino,12 - Inland Counties,1207,Investor - Corp.,Comparable,,909-625-5411,5000 SAN BERNARDINO STREET,MONTCLAIR,91763,MICHAEL SARIAN,102 ,102 ,50 ,141 ,105 ,115 ,231 ,0 ,0 ,43 ,4 ,0 ,26 ,665 ,0 ,579 ,284 ,409 ,597 ,0 ,0 ,95 ,8 ,0 ,54 ,"2,026 ",0 ,443 ,404 ,"1,015 ","4,389 ",0 ,0 ,685 ,36 ,0 ,817 ,"7,789 ","9,291,491 ","4,714,301 ","6,409,950 ","8,814,423 ",0 ,0 ,"1,525,585 ","155,260 ",0 ,"965,175 ","31,876,185 ","1,496,061 ","2,150,206 ","3,375,539 ","13,561,967 ",0 ,0 ,"2,351,294 ","169,676 ",0 ,"2,507,288 ","25,612,031 ","2,740,754 ","8,188,888 ","5,176,291 ","7,220,446 ","18,368,246 ","(185,206)",0 ,0 ,"2,131,600 ","253,202 ",0 ,"59,240 ",0 ,0 ,0 ,"672,469 ","44,625,930 ",0 ,0 ,0 ,0 ,0 ,"2,598,664 ","1,688,216 ","2,750,249 ","4,008,144 ",0 ,0 ,"1,745,279 ","71,734 ",0 ,0 ,"12,862,286 ","59,793 ","11,617,695 ",0 ,0 ,0 ,0 ,0 ,0 ,"69,328 ","39,522,242 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190547,MONTEREY PARK HOSPITAL,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0913,Investor - Corp.,Comparable,,626-570-9000,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,91754,PHILIP COHEN,101 ,101 ,54 ,179 ,202 ,170 ,510 ,0 ,0 ,1 ,95 ,1 ,96 ,"1,254 ",0 ,924 ,915 ,559 ,"1,941 ",0 ,0 ,1 ,307 ,1 ,189 ,"4,837 ",0 ,654 ,600 ,"1,189 ","4,361 ",0 ,0 ,86 ,980 ,1 ,588 ,"8,459 ","18,489,946 ","20,982,879 ","10,161,356 ","40,472,643 ",0 ,0 ,"27,395 ","7,634,199 ","33,318 ","3,852,683 ","101,654,419 ","6,239,150 ","8,510,389 ","6,692,044 ","32,610,194 ",0 ,0 ,"666,424 ","11,322,378 ","3,650 ","2,863,944 ","68,908,173 ","947,998 ","23,182,784 ","26,733,362 ","13,167,722 ","68,597,783 ","(1,187,500)",0 ,0 ,"519,993 ","16,175,947 ",0 ,"36,968 ",0 ,0 ,0 ,"5,373,840 ","153,548,897 ",0 ,"4,147,600 ",0 ,0 ,"4,147,600 ","1,546,311 ","2,759,906 ","4,873,179 ","8,632,654 ",0 ,0 ,"173,826 ","2,780,630 ",0 ,"394,789 ","21,161,295 ","46,385 ","19,322,206 ",0 ,"2,350 ",0 ,0 ,0 ,0 ,"37,554 ","2,030,953 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190552,MOTION PICTURE AND TELEVISION HOSPITAL,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0905,Non Profit Corp.,Comparable,,818-876-1050,23388 MULHOLLAND DRIVE,WOODLAND HILLS,91364,BOB BEITCHER,277 ,189 ,187 ,32 ,0 ,10 ,0 ,0 ,0 ,0 ,9 ,2 ,1 ,54 ,0 ,329 ,0 ,"5,564 ",0 ,0 ,0 ,0 ,209 ,"9,596 ",683 ,"16,381 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"949,207 ",0 ,"3,043,839 ",0 ,0 ,0 ,0 ,"582,280 ","1,714,786 ","519,186 ","6,809,298 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"542,238 ",0 ,"301,094 ",0 ,0 ,0 ,0 ,0 ,"189,422 ",0 ,"409,113 ",0 ,0 ,0 ,"313,355 ","1,755,222 ",0 ,0 ,0 ,0 ,0 ,"406,969 ",0 ,"2,742,745 ",0 ,0 ,0 ,0 ,"359,203 ","1,305,673 ","239,486 ","5,054,076 ","220,829 ","13,517,715 ",0 ,"8,200,444 ",0 ,0 ,0 ,0 ,"56,780 ","26,388,304 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106361266,MOUNTAINS COMMUNITY HOSPITAL,20191,01/01/2019,03/31/2019,Open,San Bernardino,12 - Inland Counties,1209,District,Comparable,Rural,909-336-3651,29101 HOSPITAL ROAD,LAKE ARROWHEAD,92352,CHARLES HARRISON,37 ,37 ,30 ,34 ,17 ,24 ,20 ,0 ,0 ,1 ,12 ,0 ,4 ,112 ,7 ,108 ,62 ,"1,360 ",563 ,0 ,0 ,5 ,33 ,0 ,11 ,"2,142 ","1,779 ","1,232 ",601 ,"3,049 ","1,593 ",0 ,0 ,90 ,"1,096 ",0 ,286 ,"7,947 ","571,392 ","292,725 ","1,546,430 ","947,745 ",0 ,0 ,"35,936 ","156,604 ",0 ,"57,287 ","3,608,119 ","1,786,439 ","1,463,570 ","2,575,574 ","2,012,942 ",0 ,0 ,"206,743 ","2,195,593 ",0 ,"250,327 ","10,491,188 ","291,000 ","1,327,947 ","870,482 ","2,416,765 ","2,106,049 ","53,175 ",0 ,0 ,"102,742 ","2,113,679 ",0 ,"73,000 ",0 ,0 ,0 ,"79,412 ","9,434,251 ",0 ,0 ,0 ,0 ,0 ,"1,029,884 ","885,813 ","1,579,064 ","854,638 ",0 ,0 ,"139,937 ","5,718 ",0 ,"170,002 ","4,665,056 ","74,804 ","5,991,618 ",0 ,"898,930 ",0 ,0 ,0 ,0 ,"120,019 ","15,959,897 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106281266,NAPA STATE HOSPITAL,20191,01/01/2019,03/31/2019,Open,Napa,03 - North Bay,0407,State,State Hospitals,,707-253-5000,2100 NAPA-VALLEJO HIGHWAY,NAPA,94558,FRANK TURLEY,"1,418 ","1,295 ","1,295 ",49 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,111 ,162 ,0 ,"41,833 ",0 ,0 ,0 ,0 ,0 ,17 ,0 ,0 ,"71,105 ","112,955 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"24,224,836 ",0 ,0 ,0 ,0 ,0 ,"9,799 ",0 ,0 ,"41,175,511 ","65,410,146 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"14,026 ","14,026 ",0 ,0 ,0 ,0 ,0 ,"24,224,836 ",0 ,0 ,0 ,0 ,0 ,"9,799 ",0 ,0 ,"41,161,485 ","65,396,120 ",0 ,"87,558,194 ",0 ,"22,162,074 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106274043,NATIVIDAD MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Monterey,08 - Mid-Coast,0705,City/County,Comparable,,831-755-4111,1441 CONSTITUTION BOULEVARD,SALINAS,93906,GARY GRAY,172 ,114 ,114 ,502 ,0 ,610 ,702 ,0 ,0 ,438 ,0 ,2 ,74 ,"2,328 ",0 ,"3,096 ",0 ,"2,400 ","2,456 ",0 ,0 ,"2,013 ",0 ,6 ,221 ,"10,192 ",0 ,"6,671 ",0 ,"7,642 ","20,802 ",0 ,0 ,"7,800 ",0 ,680 ,"2,018 ","45,613 ","58,524,252 ",0 ,"49,057,672 ","48,996,641 ",0 ,0 ,"42,480,306 ",0 ,"352,982 ","2,128,586 ","201,540,439 ","12,415,383 ",0 ,"12,612,195 ","41,590,243 ",0 ,0 ,"22,065,757 ",0 ,"1,074,387 ","3,921,447 ","93,679,412 ","6,090,880 ","55,534,343 ",0 ,"55,821,858 ","75,365,975 ","(8,289,078)",0 ,0 ,"35,786,369 ",0 ,0 ,"1,427,369 ",0 ,0 ,0 ,0 ,"221,737,716 ",0 ,0 ,0 ,0 ,0 ,"15,405,291 ",0 ,"14,137,086 ","15,220,909 ",0 ,0 ,"28,759,694 ",0 ,0 ,"(40,845)","73,482,135 ","3,281,330 ","76,092,244 ",0 ,"748,573 ",0 ,0 ,0 ,0 ,"4,462,166 ","118,148,499 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106301304,NEWPORT BAY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Orange,13 - Orange,1016,Investor - Corp.,Comparable,,949-650-9750,1501 EAST 16TH STREET,NEWPORT BEACH,92663,JAMES E PARKHURST,36 ,36 ,36 ,200 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,215 ,0 ,"2,756 ",202 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,958 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"3,792,139 ","234,815 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"4,026,954 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,031,710 ","97,423 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,129,133 ",0 ,0 ,0 ,0 ,0 ,"2,760,429 ","137,392 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,897,821 ",0 ,"2,934,978 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,634 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106514033,NORTH VALLEY BEHAVIORAL HEALTH - PHF,20191,01/01/2019,03/31/2019,Open,Sutter,02 - Golden Empire,0227,Investor - Corp.,Psychiatric Health Facilities,,530-790-2520,1535 PLUMAS COURT,YUBA CITY,95993,ARNE HYSON,16 ,16 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,83 ,83 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,408 ","1,408 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,257,749 ","1,257,749 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,257,749 ","1,257,749 ",0 ,"1,187,412 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106481357,NORTHBAY MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Solano,03 - North Bay,0408,Non Profit Corp.,Comparable,,707-646-5000,1200 B. GALE WILSON BOULEVARD.,FAIRFIELD,94533,B KONARD JONES,182 ,182 ,182 ,"1,165 ",99 ,196 ,719 ,0 ,1 ,84 ,297 ,6 ,35 ,"2,602 ",0 ,"6,198 ",473 ,"1,045 ","3,506 ",0 ,3 ,545 ,"1,313 ",19 ,211 ,"13,313 ",0 ,"26,269 ","1,651 ","2,173 ","21,916 ",0 ,5 ,"10,486 ","21,807 ",37 ,"1,540 ","85,884 ","289,896,027 ","24,188,993 ","47,540,362 ","147,860,267 ",0 ,"210,553 ","24,295,121 ","72,012,869 ","1,820,734 ","6,273,595 ","614,098,521 ","135,697,757 ","11,703,106 ","29,662,603 ","125,186,397 ",0 ,"309,877 ","22,089,393 ","90,168,232 ","1,358,559 ","7,630,460 ","423,806,384 ","5,917,388 ","394,328,751 ","27,959,511 ","68,933,222 ","236,346,976 ","(598,327)",0 ,"329,664 ","34,289,452 ","115,422,723 ",0 ,"8,217,148 ",0 ,0 ,0 ,"2,193,837 ","893,340,345 ",0 ,"14,837,679 ",0 ,"10,969,628 ","25,807,307 ","31,265,033 ","7,932,588 ","8,868,070 ","51,537,367 ",0 ,"190,766 ","12,095,062 ","57,728,006 ",0 ,"754,975 ","170,371,867 ","3,587,444 ","156,359,569 ",0 ,"10,926,408 ",0 ,0 ,0 ,0 ,"24,451,270 ","307,406,826 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0905,Non Profit Corp.,Comparable,,818-885-8500,18300 ROSCOE BOULEVARD,NORTHRIDGE,91325,SALIBA SALO,394 ,394 ,214 ,"1,122 ",623 ,393 ,580 ,0 ,0 ,89 ,832 ,14 ,109 ,"3,762 ",0 ,"5,759 ","3,123 ","2,112 ","2,070 ",0 ,0 ,354 ,"3,577 ",69 ,464 ,"17,528 ",0 ,"5,034 ","2,132 ","3,216 ","7,395 ",0 ,0 ,"1,079 ","6,087 ",503 ,319 ,"25,765 ","141,964,979 ","83,836,390 ","51,136,919 ","53,192,742 ",0 ,0 ,"14,408,047 ","80,082,271 ","1,531,315 ","10,237,498 ","436,390,161 ","42,860,283 ","19,994,345 ","18,129,865 ","36,057,892 ",0 ,0 ,"3,444,405 ","36,392,811 ","2,185,851 ","1,386,473 ","160,451,925 ","17,141,426 ","162,316,162 ","89,126,353 ","52,040,521 ","71,450,219 ",0 ,0 ,0 ,"13,640,653 ","80,589,993 ",0 ,"5,690,628 ",0 ,0 ,0 ,"2,652,495 ","494,648,450 ",0 ,0 ,0 ,0 ,0 ,"21,241,855 ","14,252,382 ","10,504,762 ","17,317,558 ",0 ,0 ,"3,454,224 ","33,372,420 ",0 ,"2,050,435 ","102,193,636 ","2,104,741 ","106,439,488 ",0 ,"542,278 ",0 ,0 ,0 ,0 ,"1,195,240 ","172,212,662 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106214034,NOVATO COMMUNITY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Marin,04 - West Bay,0405,Non Profit Corp.,Comparable,,415-209-1300,180 ROWLAND WAY,NOVATO,94945,GRANT DAVIES,40 ,40 ,26 ,368 ,64 ,20 ,54 ,0 ,0 ,10 ,75 ,5 ,11 ,607 ,0 ,"1,201 ",202 ,98 ,204 ,0 ,0 ,20 ,167 ,15 ,41 ,"1,948 ",0 ,911 ,103 ,178 ,"1,105 ",0 ,2 ,96 ,772 ,161 ,69 ,"3,397 ","21,689,575 ","3,615,363 ","1,407,974 ","2,852,010 ",0 ,0 ,"516,695 ","3,840,703 ","270,468 ","605,455 ","34,798,243 ","14,579,871 ","1,809,446 ","1,291,871 ","6,319,413 ",0 ,"14,670 ","1,395,946 ","10,017,969 ","901,363 ","374,190 ","36,704,739 ","748,306 ","29,163,542 ","4,397,752 ","2,370,947 ","7,792,200 ",0 ,0 ,"14,670 ","1,236,586 ","5,798,146 ",0 ,"1,171,831 ",0 ,0 ,0 ,"316,097 ","53,010,077 ",0 ,0 ,0 ,0 ,0 ,"6,792,435 ","1,025,427 ","244,875 ","1,378,223 ",0 ,0 ,"646,670 ","7,910,198 ",0 ,"495,077 ","18,492,905 ","225,561 ","27,290,384 ",0 ,"645,340 ",0 ,0 ,0 ,0 ,"818,104 ","37,524,212 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106500967,OAK VALLEY DISTRICT HOSPITAL,20191,01/01/2019,03/31/2019,Open,Stanislaus,06 - North San Joaquin,0511,District,Comparable,Rural,209-848-4102,350 SOUTH OAK STREET,OAKDALE,95361,JOHN J MCCORMICK,150 ,144 ,144 ,109 ,32 ,14 ,59 ,0 ,0 ,10 ,2 ,0 ,6 ,232 ,0 ,"1,182 ",317 ,"6,726 ",365 ,0 ,0 ,59 ,25 ,0 ,194 ,"8,868 ",0 ,"3,827 ","1,163 ","4,202 ","15,053 ",0 ,0 ,"3,397 ",280 ,615 ,"1,660 ","30,197 ","3,759,580 ","1,209,292 ","4,003,590 ","1,792,300 ",0 ,0 ,"500,973 ","281,075 ",0 ,"288,256 ","11,835,066 ","5,650,480 ","2,815,431 ","3,462,435 ","15,129,061 ",0 ,0 ,"4,222,122 ","1,060,076 ","223,055 ","1,281,323 ","33,843,983 ","1,434,225 ","7,641,666 ","2,875,464 ","2,815,440 ","8,281,311 ",0 ,0 ,0 ,"1,253,159 ","987,897 ",0 ,"223,055 ",0 ,0 ,0 ,"237,018 ","25,749,235 ",0 ,0 ,0 ,"22,620 ","22,620 ","1,750,758 ","1,137,797 ","4,604,205 ","8,553,883 ",0 ,0 ,"3,435,330 ","372,125 ",0 ,"98,336 ","19,952,434 ","996,459 ","18,235,495 ",0 ,"656,588 ",0 ,0 ,0 ,0 ,"204,293 ","79,585,124 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
